txƛp	t ʍ ǁ p 
tkʷupxnm	t k w u p ʍ n m 
txn	t ʍ n 
tkyilpm	t k i i l p m 
tixʷkʷunm	t i h u k w u n m 
tqaqywsqn	t k a k i w s k n 
tupl	t u p l 
txʷkʷiks	t h u k w i k s 
txaʔncnmíst	t ʍ a n tʃ n m i s t 
tkʷrkʷriʔs	t k w r k w r i s 
tkʷiƛm	t k w i ǁ m 
txttiʔst	t ʍ t t i s t 
txʷus	t h u u s 
txwxwus	t ʍ w ʍ w u s 
tkʷaʔríkst	t k w a r i k s t 
tatímaʔ	t a t i m a 
taʕanya	t a a n i a 
tkʷnpayaʔqnm	t k w n p a i a k n m 
tqʷsqʷspalqʷ	t k w s k w s p a l k w 
tytyaqʷt	t i t i a k w t 
tanmus	t a n m u s 
tatamaʔ	t a t a m a 
tkʷiƛpt	t k w i ǁ p t 
tkʷnksnwixʷ	t k w n k s n w i h u 
txʷymsqilxʷ	t h u i m s k i l h u 
tkʷlínaʔ	t k w l i n a 
tqʷaʔmus	t k w a m u s 
tqʷay	t k w a i 
ttʔiwltk	t t i w l t k 
taʔxʷsnɬxmtan	t a h u s n ɬ ʍ m t a n 
tqtqncut	t k t k n tʃ u t 
trqxnmí	t r k ʍ n m i 
taʔxʷsnilíʔtn	t a h u s n i l i t n 
txxaw	t ʍ ʍ a w 
tʕc	t tʃ 
tqlwatqntn	t k l w a t k n t n 
tqaʔtkʷɬniwt	t k a t k w ɬ n i w t 
txʷpxʷpusm	t h u p h u p u s m 
tkʷrkʷrakstxn	t k w r k w r a k s t ʍ n 
toni	t o n i 
twak	t w a k 
tanmuss	t a n m u s s 
tkɬmncut	t k ɬ m n tʃ u t 
txxƛminm	t ʍ ʍ ǁ m i n m 
tqltkalqʷ	t k l t k a l k w 
tqʷnqʷíncaʔ	t k w n k w i n tʃ a 
tawnm	t a w n m 
txawcnm	t ʍ a w tʃ n m 
tkakaʔ	t k a k a 
txʷyxʷayqn	t h u i h u a i k n 
tqʷlmin	t k w l m i n 
ttkʷʔut	t t k w u t 
tkiʔ	t k i 
tkʷulaʔstm	t k w u l a s t m 
tkʷuls	t k w u l s 
txiʔstíkn	t ʍ i s t i k n 
tutlmn	t u t l m n 
taʔɬwlwlím	t a ɬ w l w l i m 
tkʷulkst	t k w u l k s t 
taʔxxíl	t a ʍ ʍ i l 
tkmaqs	t k m a k s 
tkaʔɬlus	t k a ɬ l u s 
trqlwis	t r k l w i s 
tl	t l 
txítiʔst	t ʍ i t i s t 
ttiɬtaɬqʷxn	t t i ɬ t a ɬ k w ʍ n 
tkʷtkʷʔut	t k w t k w u t 
tkʷƛapt	t k w ǁ a p t 
txwmistm	t ʍ w m i s t m 
txaqplaʔ	t ʍ a k p l a 
tkmsaxn	t k m s a ʍ n 
tkcxils	t k tʃ ʍ i l s 
txtiltm	t ʍ t i l t m 
txʷxʷrílaʔps	t h u h u r i l a p s 
tawn	t a w n 
taʔxʷstlsqílxʷ	t a h u s t l s k i l h u 
tqʷlqʷlltíplaʔ	t k w l k w l l t i p l a 
txaʔnxíxm	t ʍ a n ʍ i ʍ m 
txʷxʷíws	t h u h u i w s 
txaʔtmst	t ʍ a t m s t 
tqanxʷ	t k a n h u 
tkʷƛkʷƛpikst	t k w ǁ k w ǁ p i k s t 
tqips	t k i p s 
twmisst	t w m i s s t 
taʔxʷsspqín	t a h u s s p k i n 
tkʷinks	t k w i n k s 
twtíwaʔm	t w t i w a m 
txʷarkstm	t h u a r k s t m 
txʷyilst	t h u i i l s t 
taʔqíɬcaʔ	t a k i ɬ tʃ a 
tɬipm	t ɬ i p m 
tqlxʷam	t k l h u a m 
tqcícaʔ	t k tʃ i tʃ a 
tkʔaslus	t k a s l u s 
txilps	t ʍ i l p s 
txʷaʔxʷʔít	t h u a h u i t 
tqaʔqaʔíws	t k a k a i w s 
tkiwlxst	t k i w l ʍ s t 
txalaʕsxn	t ʍ a l a s ʍ n 
tkkxisxn	t k k ʍ i s ʍ n 
tllutt	t l l u t t 
taʔxʷsnqʷíctn	t a h u s n k w i tʃ t n 
tkʷtxlxalqʷ	t k w t ʍ l ʍ a l k w 
txʷicqn	t h u i tʃ k n 
tíniʔ	t i n i 
tɬtaɬt	t ɬ t a ɬ t 
tíwɬcaʔ	t i w ɬ tʃ a 
tptupl	t p t u p l 
taʔxʷmíst	t a h u m i s t 
txƛxƛmikn	t ʍ ǁ ʍ ǁ m i k n 
txʷmncut	t h u m n tʃ u t 
tpam	t p a m 
txlkícaʔ	t ʍ l k i tʃ a 
tkʷskʷsncutm	t k w s k w s n tʃ u t m 
ts	t s 
tkʷkʷlkʷils	t k w k w l k w i l s 
tiɬm	t i ɬ m 
txʷɬqxʷsqaxaʔtn	t h u ɬ k h u s k a ʍ a t n 
tltilsm	t l t i l s m 
tkʷulm	t k w u l m 
taɬ	t a ɬ 
txwwalsm	t ʍ w w a l s m 
taʔxʷsqlqltmíxʷ	t a h u s k l k l t m i h u 
txƛmikn	t ʍ ǁ m i k n 
tɬmiptn	t ɬ m i p t n 
tmxiwt	t m ʍ i w t 
tuɬt	t u ɬ t 
tatíɬaʔx	t a t i ɬ a ʍ 
tkʷʔutn	t k w u t n 
tlplwis	t l p l w i s 
tkʷul	t k w u l 
twnasqt	t w n a s k t 
taʔxʷsníkɬxʷ	t a h u s n i k ɬ h u 
taʔxʷspqíntn	t a h u s p k i n t n 
tanmscínm	t a n m s tʃ i n m 
tkʷinkst	t k w i n k s t 
tynmxʷaʔɬpusmn	t i n m h u a ɬ p u s m n 
tkʷsscinm	t k w s s tʃ i n m 
tmkam	t m k a m 
tqnpmncut	t k n p m n tʃ u t 
txtm	t ʍ t m 
txʷstalqʷ	t h u s t a l k w 
txʷtixʷck	t h u t i h u tʃ k 
txʷaqʷlqs	t h u a k w l k s 
taʔlí	t a l i 
timws	t i m w s 
taxʷmiʔst	t a h u m i s t 
taʔmulaʔxʷ	t a m u l a h u 
taʔkʷʔut	t a k w u t 
tkʷlstíplaʔ	t k w l s t i p l a 
tqʷlqʷltínaʔ	t k w l k w l t i n a 
txlkink	t ʍ l k i n k 
tkʷtkʷʔutm	t k w t k w u t m 
tkʷsscinmnm	t k w s s tʃ i n m n m 
txƛxƛpnu	t ʍ ǁ ʍ ǁ p n u 
tiɬ	t i ɬ 
tqlxʷxan	t k l h u ʍ a n 
twtíwɬcaʔ	t w t i w ɬ tʃ a 
txt	t ʍ t 
tqapusqn	t k a p u s k n 
tumtm	t u m t m 
taʔxʷsqʷsqʷsíʔ	t a h u s k w s k w s i 
taʔxʷɬtkɬmílxʷ	t a h u ɬ t k ɬ m i l h u 
ty	t i 
tkʷinksm	t k w i n k s m 
tkxan	t k ʍ a n 
tkaxʷ	t k a h u 
tataʔpt	t a t a p t 
tkʷliwm	t k w l i w m 
txaxíɬ	t ʍ a ʍ i ɬ 
txʷaʔqín	t h u a k i n 
txʔancnmíst	t ʍ a n tʃ n m i s t 
txttnu	t ʍ t t n u 
txaqqtn	t ʍ a k k t n 
tkʷnkʷni	t k w n k w n i 
tqʷyqʷaʕykst	t k w i k w a i k s t 
tkʷilx	t k w i l ʍ 
taʔxʷ	t a h u 
tkaʔmusm	t k a m u s m 
tkʷtxlxisxn	t k w t ʍ l ʍ i s ʍ n 
txʷxʷaʔxʷʔílaʔt	t h u h u a h u i l a t 
takʷʔut	t a k w u t 
tan	t a n 
tƛkwtikst	t ǁ k w t i k s t 
tmay	t m a i 
txlxʷsqaxaʔtn	t ʍ l h u s k a ʍ a t n 
tqam	t k a m 
tqlqalutínaʔ	t k l k a l u t i n a 
txɬam	t ʍ ɬ a m 
tkʷtkʷitpstxn	t k w t k w i t p s t ʍ n 
tknaxʷ	t k n a h u 
txʷuytn	t h u u i t n 
timtn	t i m t n 
tilt	t i l t 
thatín	t h a t i n 
tkiy	t k i i 
txtilt	t ʍ t i l t 
tanaps	t a n a p s 
tqaʔpusqnm	t k a p u s k n m 
tqʷyínaʔ	t k w i i n a 
txʷistm	t h u i s t m 
taʔtín	t a t i n 
taʔxʷsqʷsíʔ	t a h u s k w s i 
tqlaʔulmxʷ	t k l a u l m h u 
taʔxʷsmaʔmʔím	t a h u s m a m i m 
tkʷlliws	t k w l l i w s 
tqʷʕaʔyakst	t k w a i a k s t 
tqaʔpínaʔ	t k a p i n a 
twmxixm	t w m ʍ i ʍ m 
tkikt	t k i k t 
tkmlups	t k m l u p s 
tkʷllínaʔ	t k w l l i n a 
txʷipcaʔ	t h u i p tʃ a 
txʷusscaʔ	t h u u s s tʃ a 
tamskʷlxan	t a m s k w l ʍ a n 
taʔxʷɬqm	t a h u ɬ k m 
timkʷ	t i m k w 
txam	t ʍ a m 
tklxʷínaʔ	t k l h u i n a 
tqaʔmusm	t k a m u s m 
tkwmaqs	t k w m a k s 
txlkulaʔxʷ	t ʍ l k u l a h u 
txrikstn	t ʍ r i k s t n 
txirp	t ʍ i r p 
taq	t a k 
tɬmst	t ɬ m s t 
taʔxʷɬkɬxʷípmn	t a h u ɬ k ɬ h u i p m n 
tkɬɬmillxʷ	t k ɬ ɬ m i l l h u 
tmtmutn	t m t m u t n 
txʷtpmsqilxʷ	t h u t p m s k i l h u 
txʔaníplaʔ	t ʍ a n i p l a 
trq	t r k 
txʷcncut	t h u tʃ n tʃ u t 
taʕtaʕp	t a t a p 
tmsyups	t m s i u p s 
tatapt	t a t a p t 
tkɬm	t k ɬ m 
tkʷƛpxan	t k w ǁ p ʍ a n 
tqcqcpínaʔ	t k tʃ k tʃ p i n a 
tkʷliwtm	t k w l i w t m 
twmi	t w m i 
tx	t ʍ 
tptplmaɬp	t p t p l m a ɬ p 
tyxp	t i ʍ p 
twaq	t w a k 
tickʷunm	t i tʃ k w u n m 
tymnuxʷ	t i m n u h u 
tatupaʔ	t a t u p a 
taqmkstʔapnkspíntk	t a k m k s t a p n k s p i n t k 
tsaʕqn	t s a k n 
taqʷɬp	t a k w ɬ p 
tkʷkʷikʷ	t k w k w i k w 
taʕpp	t a p p 
tqmimx	t k m i m ʍ 
til	t i l 
tqʷtqʷlwis	t k w t k w l w i s 
tɬmin	t ɬ m i n 
tiʔcxíl	t i tʃ ʍ i l 
ta	t a 
tqmkspintk	t k m k s p i n t k 
tqɬinkst	t k ɬ i n k s t 
tmtmmaʕɬ	t m t m m a ɬ 
tɬ	t ɬ 
tkikstn	t k i k s t n 
taʕpíkstm	t a p i k s t m 
tixlx	t i ʍ l ʍ 
taʕs	t a s 
tɬaɬ	t ɬ a ɬ 
tpwitkʷm	t p w i t k w m 
tkʷkʷakʷ	t k w k w a k w 
taʕpnwíxʷ	t a p n w i h u 
tynuxʷst	t i n u h u s t 
tmusm	t m u s m 
tpqnulaʔxʷ	t p k n u l a h u 
ttpus	t t p u s 
tatqaʔ	t a t k a 
tqiɬxʷm	t k i ɬ h u m 
taʕkʷasaʔ	t a k w a s a 
taʔcxíl	t a tʃ ʍ i l 
tkiwltn	t k i w l t n 
tiqʷlqʷ	t i k w l k w 
taʔtʔulaʔxʷ	t a t u l a h u 
tiwqt	t i w k t 
tɬap	t ɬ a p 
taʔcxíɬ	t a tʃ ʍ i ɬ 
talawaʔ	t a l a w a 
txʷlmsqilxʷ	t h u l m s k i l h u 
tlsqilxʷst	t l s k i l h u s t 
tqʷapqn	t k w a p k n 
tqmi	t k m i 
ttaqʷt	t t a k w t 
tqtqilpm	t k t k i l p m 
tum	t u m 
tntínaʔ	t n t i n a 
títaʔkʷt	t i t a k w t 
tstaʕst	t s t a s t 
tkʷtíkʷaʔt	t k w t i k w a t 
tlsqilxʷ	t l s k i l h u 
ti	t i 
tkʷmícaʔ	t k w m i tʃ a 
taqa	t a k a 
tkʷkʷikn	t k w k w i k n 
tapqs	t a p k s 
taʕpcncutn	t a p tʃ n tʃ u t n 
ttums	t t u m s 
taʕqʷkst	t a k w k s t 
taʕpmnwíxʷxʷ	t a p m n w i h u h u 
tixʷlm	t i h u l m 
txʷ	t h u 
txʷtlwis	t h u t l w i s 
taʕqʷkstm	t a k w k s t m 
tcap	t tʃ a p 
tiqʷmn	t i k w m n 
tmk	t m k 
tliws	t l i w s 
taʔqʷcín	t a k w tʃ i n 
tqlimx	t k l i m ʍ 
tixm	t i ʍ m 
tkʷakʷ	t k w a k w 
tikʷt	t i k w t 
tataʕpíkstm	t a t a p i k s t m 
tp	t p 
tuʔk	t u k 
taʔkus	t a k u s 
talxaʔ	t a l ʍ a 
tílɬcaʔm	t i l ɬ tʃ a m 
tqmkstus	t k m k s t u s 
taʔkmxwílx	t a k m ʍ w i l ʍ 
tlncut	t l n tʃ u t 
tkʷtups	t k w t u p s 
ttul	t t u l 
tkʷtkʷínaʔ	t k w t k w i n a 
tkʷkʷusws	t k w k w u s w s 
taʔtaʔt	t a t a t 
tppus	t p p u s 
tsaqʷ	t s a k w 
tupt	t u p t 
tkʷkʷspuʔus	t k w k w s p u u s 
ttʔik	t t i k 
tiy	t i i 
tínaʔ	t i n a 
tiʔɬqaqcaʔ	t i ɬ k a k tʃ a 
tqlípaʔst	t k l i p a s t 
taqʷ	t a k w 
tixl	t i ʍ l 
tiʔík	t i i k 
taʔckʷunm	t a tʃ k w u n m 
tilxʷ	t i l h u 
tiʔnaxʷnxʷ	t i n a h u n h u 
tmkaʕm	t m k a m 
tkikst	t k i k s t 
tkʷkʷcnitkʷ	t k w k w tʃ n i t k w 
tkʷkʷusm	t k w k w u s m 
taʔqʷícaʔ	t a k w i tʃ a 
txʷtxʷtlilx	t h u t h u t l i l ʍ 
ttpínaʔk	t t p i n a k 
takltaʕlaʔ	t a k l t a l a 
tsxʷuy	t s h u u i 
twq	t w k 
tk	t k 
tqʷxn	t k w ʍ n 
tsaqn	t s a k n 
tɬaqʷ	t ɬ a k w 
taʕpncut	t a p n tʃ u t 
tqcnitkʷ	t k tʃ n i t k w 
tqʷtqʷícaʔ	t k w t k w i tʃ a 
txiwt	t ʍ i w t 
tqʷiqʷ	t k w i k w 
tapmnulaʔxʷ	t a p m n u l a h u 
tkʷkʷlwis	t k w k w l w i s 
tlam	t l a m 
tlap	t l a p 
taʕqʷ	t a k w 
ticmn	t i tʃ m n 
tqʷtqʷ	t k w t k w 
tq	t k 
tcpikst	t tʃ p i k s t 
tkaʔnuxtn	t k a n u ʍ t n 
taʔtíws	t a t i w s 
tikt	t i k t 
tikst	t i k s t 
tixpwsqn	t i ʍ p w s k n 
ttikʷɬmlx	t t i k w ɬ m l ʍ 
tqʷmin	t k w m i n 
tiytym	t i i t i m 
tlaxwílx	t l a ʍ w i l ʍ 
tkʷm	t k w m 
talaʔxwílx	t a l a ʍ w i l ʍ 
txʷlmilxʷ	t h u l m i l h u 
tacʔxíɬ	t a tʃ ʍ i ɬ 
tkʷ	t k w 
taʕppíʔst	t a p p i s t 
tkʷtkʷílaʔx	t k w t k w i l a ʍ 
tupmiʔst	t u p m i s t 
tmtm	t m t m 
twtwqqin	t w t w k k i n 
tkʷcinm	t k w tʃ i n m 
tkʷkʷncut	t k w k w n tʃ u t 
tqʷtaqʷ	t k w t a k w 
tstsiɬp	t s t s i ɬ p 
ttíwaʔs	t t i w a s 
tqʷ	t k w 
tsqʷlwís	t s k w l w i s 
tikl	t i k l 
tuxʷt	t u h u t 
tqtaq	t k t a k 
tʔik	t i k 
ttap	t t a p 
ttumtums	t t u m t u m s 
tixxlx	t i ʍ ʍ l ʍ 
tumtumt	t u m t u m t 
tqʷlscut	t k w l s tʃ u t 
tums	t u m s 
tynuxʷ	t i n u h u 
tqiʔípaʔstn	t k i i p a s t n 
tackaʔkín	t a tʃ k a k i n 
tiʔcxílm	t i tʃ ʍ i l m 
tɬɬnu	t ɬ ɬ n u 
tctaʕcpt	t tʃ t a tʃ p t 
traqʷ	t r a k w 
tixʷxʷlm	t i h u h u l m 
ttqiɬmlx	t t k i ɬ m l ʍ 
tiqʷkstm	t i k w k s t m 
t	t 
tkʷpncut	t k w p n tʃ u t 
taxt	t a ʍ t 
takʷ	t a k w 
tixʷl	t i h u l 
tqʷqʷiqʷ	t k w k w i k w 
tlulaʔxʷm	t l u l a h u m 
tpqitkʷm	t p k i t k w m 
tlaʔxwílx	t l a ʍ w i l ʍ 
tulmiʔst	t u l m i s t 
tkncut	t k n tʃ u t 
tkʷiptn	t k w i p t n 
tm	t m 
ttumtmsm	t t u m t m s m 
tlulaʔxʷtn	t l u l a h u t n 
tiytymt	t i i t i m t 
tiʔxil	t i ʍ i l 
tpíliʔs	t p i l i s 
tpink	t p i n k 
tap	t a p 
tstsalaʔqʷ	t s t s a l a k w 
tiyam	t i i a m 
taʔqʷcínm	t a k w tʃ i n m 
tɬɬalqs	t ɬ ɬ a l k s 
tntanwíya	t n t a n w i i a 
tcnʔucxnm	t tʃ n u tʃ ʍ n m 
tqʷcinm	t k w tʃ i n m 
tlxwilx	t l ʍ w i l ʍ 
tyam	t i a m 
tix	t i ʍ 
ttkʷtip	t t k w t i p 
ttqínaʔ	t t k i n a 
tkʷncut	t k w n tʃ u t 
tc	t tʃ 
tiʔíws	t i i w s 
tctcpxan	t tʃ t tʃ p ʍ a n 
tkʷiltm	t k w i l t m 
tkʷtkʷípcaʔ	t k w t k w i p tʃ a 
txʷtilx	t h u t i l ʍ 
tkʷslip	t k w s l i p 
tuqʷlxʷ	t u k w l h u 
tul	t u l 
tkʷcin	t k w tʃ i n 
tlink	t l i n k 
tqmin	t k m i n 
tpiptn	t p i p t n 
ttxʷtlílaʔx	t t h u t l i l a ʍ 
tsaʕp	t s a p 
tkiwlm	t k i w l m 
tlulaʔxʷ	t l u l a h u 
taqʷʔíqʷlqʷ	t a k w i k w l k w 
tʔul	t u l 
tytymnuxʷ	t i t i m n u h u 
tlsqilxʷm	t l s k i l h u m 
tiqʷ	t i k w 
taqltaʕn	t a k l t a n 
tyiws	t i i w s 
tcpus	t tʃ p u s 
tqʷay	t k w a i 
tqtqíɬaʔxʷ	t k t k i ɬ a h u 
taʕpsqílxʷ	t a p s k i l h u 
tqʷcin	t k w tʃ i n 
tʕc	t tʃ 
tiʔxíɬ	t i ʍ i ɬ 
ttaqltaʕlaʔs	t t a k l t a l a s 
tiws	t i w s 
tqʷisxn	t k w i s ʍ n 
tckaʔnʔíƛltk	t tʃ k a n i ǁ l t k 
ttqtqíplaʔ	t t k t k i p l a 
tíknaʔ	t i k n a 
tkap	t k a p 
tsnínwiʔs	t s n i n w i s 
tckʷul	t tʃ k w u l 
tkʷkʷulaʔxʷ	t k w k w u l a h u 
tkiltk	t k i l t k 
tl	t l 
tixx	t i ʍ ʍ 
tctacpt	t tʃ t a tʃ p t 
taʕpnu	t a p n u 
tqiɬm	t k i ɬ m 
tkʷtikʷt	t k w t i k w t 
tqʷwsus	t k w w s u s 
tqtqiɬmlx	t k t k i ɬ m l ʍ 
taqmkst	t a k m k s t 
tuscnm	t u s tʃ n m 
tytymuɬ	t i t i m u ɬ 
tʔakʷ	t a k w 
txʷm	t h u m 
taʔqíɬcaʔ	t a k i ɬ tʃ a 
tckʷiskʷs	t tʃ k w i s k w s 
txcnmi	t ʍ tʃ n m i 
txiwtm	t ʍ i w t m 
twist	t w i s t 
tqtqɬkaluʔxkn	t k t k ɬ k a l u ʍ k n 
tɬtaɬt	t ɬ t a ɬ t 
titwqsm	t i t w k s m 
tsxʷuys	t s h u u i s 
ts	t s 
txayapaʔ	t ʍ a i a p a 
tiym	t i i m 
tqmkstisxn	t k m k s t i s ʍ n 
taɬ	t a ɬ 
talaxwílx	t a l a ʍ w i l ʍ 
tiwt	t i w t 
taʔkmxaqs	t a k m ʍ a k s 
taqmkɬʔapnkspíntk	t a k m k ɬ a p n k s p i n t k 
tstyap	t s t i a p 
ttumtm	t t u m t m 
tup	t u p 
tiqʷt	t i k w t 
ttaʔqaʔt	t t a k a t 
tʔiws	t i w s 
tʕakʷ	t a k w 
tikʷ	t i k w 
tiʔcxíɬ	t i tʃ ʍ i ɬ 
ttaqaʔt	t t a k a t 
tiɬ	t i ɬ 
tcxʷuy	t tʃ h u u i 
tqʷtaqʷcín	t k w t a k w tʃ i n 
txiwtwílx	t ʍ i w t w i l ʍ 
tɬalqʷ	t ɬ a l k w 
tkʷliʔɬp	t k w l i ɬ p 
ty	t i 
tkʷnínaʔ	t k w n i n a 
tiʔ	t i 
tmawsqn	t m a w s k n 
titqʷlqʷ	t i t k w l k w 
tixxst	t i ʍ ʍ s t 
taʕxʷasaʔ	t a h u a s a 
tkʷilsm	t k w i l s m 
tic	t i tʃ 
tpslip	t p s l i p 
ttikʷtkʷt	t t i k w t k w t 
taʔtíqʷkstn	t a t i k w k s t n 
ttuqʷ	t t u k w 
ttwqmst	t t w k m s t 
titxʷlm	t i t h u l m 
ttqikst	t t k i k s t 
ttqalaʔqʷ	t t k a l a k w 
ttaʕpsqílxʷ	t t a p s k i l h u 
tiʔɬlʔíw	t i ɬ l i w 
tukʷ	t u k w 
ttaqʷ	t t a k w 
taqm	t a k m 
taqmkɬʔupnkst	t a k m k ɬ u p n k s t 
tɬɬícaʔ	t ɬ ɬ i tʃ a 
taq	t a k 
taʕp	t a p 
tstxiwt	t s t ʍ i w t 
taʕtaʕp	t a t a p 
tkʷils	t k w i l s 
twʔaq	t w a k 
tx	t ʍ 
tltltiɬp	t l t l t i ɬ p 
tqmkstasqt	t k m k s t a s k t 
ulala	u l a l a 
ulaʔxʷ	u l a h u 
uru	u r u 
ulmxʷ	u l m h u 
uɬt	u ɬ t 
us	u s 
uɬa	u ɬ a 
utan	u t a n 
uxtílt	u ʍ t i l t 
uxʷ	u h u 
um	u m 
uyaʔ	u i a 
uya	u i a 
uníxʷ	u n i h u 
uɬiʔ	u ɬ i 
usaʔ	u s a 
uxʷap	u h u a p 
uɬmancaʔ	u ɬ m a n tʃ a 
uʔíkst	u i k s t 
uɬm	u ɬ m 
usqn	u s k n 
uc	u tʃ 
upaʔ	u p a 
ucklípm	u tʃ k l i p m 
u	u 
ulax	u l a ʍ 
usxn	u s ʍ n 
ut	u t 
uyay	u i a i 
ups	u p s 
upaʔs	u p a s 
uɬ	u ɬ 
umaʔ	u m a 
utyaʔ	u t i a 
wysxcm	w i s ʍ tʃ m 
wysntkʷ	w i s n t k w 
wystkʷíxʷkiʔ	w i s t k w i h u k i 
wha	w h a 
wknaqínx	w k n a k i n ʍ 
wilcnm	w i l tʃ n m 
wysʔiq	w i s i k 
wyskmarnaʔ	w i s k m a r n a 
wslxakʷusm	w s l ʍ a k w u s m 
wpus	w p u s 
wlwalcnmíst	w l w a l tʃ n m i s t 
wyskɬqax	w i s k ɬ k a ʍ 
will	w i l l 
wpwpqin	w p w p k i n 
wic	w i tʃ 
waym	w a i m 
wkʷmist	w k w m i s t 
wayt	w a i t 
wiʔwiʔcín	w i w i tʃ i n 
wysmanxʷ	w i s m a n h u 
wpcin	w p tʃ i n 
wyskɬlxʷ	w i s k ɬ l h u 
wítmist	w i t m i s t 
wysnktktus	w i s n k t k t u s 
wil	w i l 
wkpitkʷ	w k p i t k w 
wrmin	w r m i n 
wikk	w i k k 
wllst	w l l s t 
wick	w i tʃ k 
waham	w a h a m 
wrwar	w r w a r 
wysƛqaɬqm	w i s ǁ k a ɬ k m 
wisxm	w i s ʍ m 
wíkʷmiʔst	w i k w m i s t 
wahwahust	w a h w a h u s t 
wɬxnícaʔ	w ɬ ʍ n i tʃ a 
wxʷap	w h u a p 
wyskʷllaʔxʷílp	w i s k w l l a h u i l p 
wkʷcnmnwixʷ	w k w tʃ n m n w i h u 
wysqiwm	w i s k i w m 
wysspqin	w i s s p k i n 
wyscxʷ	w i s tʃ h u 
wicc	w i tʃ tʃ 
wikʷkʷ	w i k w k w 
wysƛq	w i s ǁ k 
wilqn	w i l k n 
wlmi	w l m i 
wʔwham	w w h a m 
wasaʔ	w a s a 
wyskswpulaʔxʷm	w i s k s w p u l a h u m 
wyslaqʷnaʔm	w i s l a k w n a m 
wysnmypmist	w i s n m i p m i s t 
wckn	w tʃ k n 
wsxnikst	w s ʍ n i k s t 
wysxʷíclaʔxʷm	w i s h u i tʃ l a h u m 
wstpalqsm	w s t p a l k s m 
waʔq	w a k 
wyɬaʔcmusl	w i ɬ a tʃ m u s l 
wxwaxiɬp	w ʍ w a ʍ i ɬ p 
wyway	w i w a i 
wiklt	w i k l t 
wsxniɬmlx	w s ʍ n i ɬ m l ʍ 
wyswic	w i s w i tʃ 
wycin	w i tʃ i n 
wysnkʷƛink	w i s n k w ǁ i n k 
wyipwn	w i i p w n 
wxʷwixʷ	w h u w i h u 
wiɬtx	w i ɬ t ʍ 
wystkʷkʷulaʔxʷ	w i s t k w k w u l a h u 
wycwncut	w i tʃ w n tʃ u t 
wynumt	w i n u m t 
wanxm	w a n ʍ m 
wysntltlkʷíɬcaʔ	w i s n t l t l k w i ɬ tʃ a 
wyiʔstn	w i i s t n 
wíkʷmist	w i k w m i s t 
wrwrislpm	w r w r i s l p m 
wyskcawíws	w i s k tʃ a w i w s 
wt	w t 
wysnciw	w i s n tʃ i w 
wxncaʕt	w ʍ n tʃ a t 
wystwmistm	w i s t w m i s t m 
wim	w i m 
wlqnaɬq	w l k n a ɬ k 
wiʔay	w i a i 
wiʔsmrím	w i s m r i m 
wycist	w i tʃ i s t 
wyskʷlcncut	w i s k w l tʃ n tʃ u t 
wtimtk	w t i m t k 
wlwlpxan	w l w l p ʍ a n 
walíkstm	w a l i k s t m 
wrícaʔ	w r i tʃ a 
wysklíqnaʔ	w i s k l i k n a 
wysnxʷaqʷqʷ	w i s n h u a k w k w 
waʕmist	w a m i s t 
wlqintn	w l k i n t n 
wcwcklipm	w tʃ w tʃ k l i p m 
wktwixʷ	w k t w i h u 
wysciqʷ	w i s tʃ i k w 
wysqʷliw	w i s k w l i w 
wlalqʷ	w l a l k w 
wkʷwíkʷmiʔst	w k w w i k w m i s t 
wystq	w i s t k 
wlqi	w l k i 
waluksm	w a l u k s m 
wíkkaʔ	w i k k a 
wayaʔ	w a i a 
wnixʷ	w n i h u 
wapwpxn	w a p w p ʍ n 
wyskʷanɬqm	w i s k w a n ɬ k m 
wilaʔx	w i l a ʍ 
wyskʷul	w i s k w u l 
wyslyncut	w i s l i n tʃ u t 
wsxnus	w s ʍ n u s 
wysʔam	w i s a m 
wysmayncut	w i s m a i n tʃ u t 
wilcn	w i l tʃ n 
way	w a i 
wystkʷixʷcaʔ	w i s t k w i h u tʃ a 
wysnkʷnim	w i s n k w n i m 
wis	w i s 
wack	w a tʃ k 
wysksxt	w i s k s ʍ t 
wysliq	w i s l i k 
wyaʔ	w i a 
wyskɬpaʔx	w i s k ɬ p a ʍ 
waʔsnuxʷ	w a s n u h u 
wyspnislp	w i s p n i s l p 
wyusxn	w i u s ʍ n 
wysclxʷtkʷncut	w i s tʃ l h u t k w n tʃ u t 
wysntxʷxʷqinm	w i s n t h u h u k i n m 
wyskɬqyncut	w i s k ɬ k i n tʃ u t 
wxwaxiʔɬp	w ʍ w a ʍ i ɬ p 
wah	w a h 
wyspnislpm	w i s p n i s l p m 
wyskaʕm	w i s k a m 
wawnx	w a w n ʍ 
wysnktus	w i s n k t u s 
wysncíwm	w i s n tʃ i w m 
wyikst	w i i k s t 
wywycin	w i w i tʃ i n 
wxtilt	w ʍ t i l t 
wr	w r 
wysqy	w i s k i 
wpulaʔxʷm	w p u l a h u m 
wíkɬcaʔ	w i k ɬ tʃ a 
walnaʔ	w a l n a 
wysɬɬxʷumaʔ	w i s ɬ ɬ h u u m a 
wlpst	w l p s t 
wisxn	w i s ʍ n 
wlal	w l a l 
wysntpinkm	w i s n t p i n k m 
wlcnmist	w l tʃ n m i s t 
waʔwaʔm	w a w a m 
wysktqus	w i s k t k u s 
wist	w i s t 
wlax	w l a ʍ 
wysckʷlscqiln	w i s tʃ k w l s tʃ k i l n 
